text,trust,fear,surprise,sadness,disgust,anger,anticipation,joy
Beautiful and Thank you.,0,0,0,0,0,0,0,1
Hi jangan lupa bhagia\r\n\n-bot,0,0,0,0,0,0,0,1
"Kenapa?\nAda yang salah ketika ada orang mengajak tunawisma makan di MCD?\nKalau saya mah dari dulu doyan pecel mbok mi, lebih sehat lebih murah...",0,0,0,0,0,1,0,0
"Selamat siang , maaf saya mau tanya apa benar MC Donalds mengadakan acara memberi kupon gratis seperti ini? Kalau iya kuponnya yang mana atau ini cuma hoax aja?terimakasih",0,1,0,0,0,0,0,0
"Udh 5 thn terakhir ini g pernah buka puasa di mal. Yg bikin males,antrenya itu panjang banget, penuh, n g bs sholat maghrib",0,0,0,1,0,0,0,0
Berita itu Hoax..,0,0,0,1,0,0,0,0
Saya tunggu kehadiran di kota madiun ya mcdonalds,0,0,0,0,0,0,0,1
Min promo kupon itu beneran ? Apa scam ?,0,1,0,0,0,0,0,0
Kaga jln ni promo sudah cape2 ke mcd malah harga normal,0,0,0,0,1,0,0,0
Ini promo sampek kapan??,0,0,0,0,0,0,1,0
Wkwkwk bangkruttt nanti bangkruttt ko MCdonal,0,0,0,0,1,0,0,0
Ntr teh botol nya teh botol kotak lagi wkwkw,0,0,1,0,0,0,0,0
Masih mahal ukuran nasi uduk,0,0,0,1,0,0,0,0
"It's hapenning!\nIn celebrating our 14th anniversary, we give you up to 50% discount for online purchase until 29 May!\n\nYes, beri kami antusias kalian karena akhirnya promo yang kalian tunggu-tunggu berlaku untuk transaksi online via screamous.com.\n\nJangan tunggu lebih lama untuk meluncur ke  web kami yang saat ini mempunyai tampilan baru!\n\nProgram ini hanya berlaku untuk pembelian lewat web. \nCek akun Instagram @screamous_store untuk mengetahui tata cara pembelian.",0,0,1,0,0,0,0,0
Shophouse yg di Garut diskon juga?,0,0,0,0,0,0,1,0
Yg di lazada kw kaga sih boss,0,0,0,0,0,0,1,0
"Menikmati lezatnya Capcay kuah kaldu yang endes dipadukan dengan berbagai macam sayuran dan tentunya daging udang yang tebal it's so yummy, lebih nikamat lagi ditemani dengan 1 porsi nasi putih/merah. Nikmatnya tiada dua dan poin plus lagi buat kalian menu ini ada di promo Miesra loh kalian bisa dapatkan harga spesial\n_______________________\n\n#mmjuice",0,0,1,0,0,0,0,0
Kerenyahan potongan ayam dari Texas Chicken bisa bikin buka puasa bersama kamu lebih meriah! Yuk ajak orang-orang terdekat kamu untuk Bukber di Texas Chicken!,0,0,0,0,0,0,0,1
"Bissmillah semoga jadi rejeki anak yang insya allah soleh amiennnnnnnnnnnnn, dan Jawabannya  :\nSaya melihat Ada 5 perbedaan di gambar tersebut antara lain...\n1. Logo Texas Chicken\n2. Sedotan\n3. Topping diatas Es krim\n4. Saus dekat mayones\n5. Kentang goreng di piring kanan\n\nIkutan yup sapa tahu jadi jalan rejeki kita \nAnwar Samudra\nTersisih\nAkhmad Munaji Sadulloh\nCepot Petakilan\nMuhamad Panji Irawan",0,0,0,0,0,0,0,1
Momen berbuka puasa bareng keluarga besar memang selalu ditunggu. Banyak kebahagiaan yang bisa kamu rasakan.\n\nPuasa hari ke berapa biasanya kamu melakukan buka bareng keluarga besar? #ichoosehappy,0,0,0,0,0,0,0,1
Thanks  for the info,0,0,0,0,0,0,0,1
Bukan seberapa banyak orang menghasilkan uang. Melainkan seberapa banyak uang itu disimpan dan diinvestasikan untuk masa depan Anda.\n#MNCLifeQuotes,1,0,0,0,0,0,0,0
"Hati-hati, dengan penipuan yang mengatasnamakan MNC Group ya, Sobat MNC Life",0,0,0,0,0,0,1,0
"Samsat tx ikut info,mhon bntuan nya tlah ke hilangan motor vario 125 warna hitam plat D5264VBC,tolong minta d blokir.atas nama :Alo koswara sukamanah 03/13 ds sukamanah.hp.085795488607",0,0,0,1,0,0,0,0
"Halo samsat kab bandung,saya mau nanya kalo bikin STNK untuk alamat dayeh kolot musti ke soreang atau ke ranca ekek thanx",0,0,0,0,0,0,1,0
tapi pas saya dateng ke counter texas kata mbak yg jaganya gak ada promo beli 2 french fries 10 ribu\n\n:P,0,0,0,1,0,0,0,0
Kapan available nyah..?! Perasaan udah lama bgt ga ada lagii,0,0,0,1,0,0,0,0
"Ijin bertanya min. Store Greenlight di cianjur ada ga min,,?",0,0,0,0,0,0,1,0
Bank Syariah Mandiri (BSM) Kembali Salip Bank Muamalat.\nhimbaranews.com/news-252-bsm-kembali-salip-muamalat.html,0,0,0,0,0,0,1,0
Awas! Bank Asing Siap Ambil Alih Kredit Ekspor Bank BUMN,0,0,1,0,0,0,0,0
"Min promo yg big 4 itu sampe tgl berapa ya? Dan apakah harus pembeliannya dilakukan senin-jumat? Jika ya, dri jam berapa sampe jam berapa?\nMohon direspon ya\nMakasih",0,0,0,0,0,0,1,0
Apa benar hungryman box udah nggak ada?,0,0,0,0,0,0,1,0
KAPAN ADA CABANG KE KALIMANTAN BARAT (PONTIANAK)\ngw ketagihan pas makan dijkt.. skrg pngn makan gk ad di pontianak hahaha,0,0,0,0,0,0,1,0
Sidoarjo uda ada belum?,0,0,0,0,0,0,1,0
Ada yg tau gimana caranya ngefollow fanpage richeese factory ini?,0,0,0,0,0,0,1,0
Maksud sepatu hitam tertutup itu apa ya ? Thanks,0,0,0,0,0,0,1,0
sukabumi ada ga cabang y?,0,0,0,0,0,0,1,0
vouchernya bisa dipakai di outlet mana aja kan?,0,0,0,0,0,0,1,0
Honorer k2 kabupaten pinrang yang digugurkan sepihak siap PTUN-kan PEMDA PINRANG.,1,0,0,0,0,0,0,0
Ini kapan buka di Jakarta ya?,0,0,0,0,0,0,1,0
"Dana Pihak Ketiga Bank Mandiri mengalami peningkatan menjadi 556,3 triliun. DPK perseroan meningkat karena kepercayaan masyarakat atas kinerja Bank Mandiri.",1,0,0,0,0,0,0,0
"Beli Satelit, BRI Yakin Hemat Pengeluaran Minimal Rp5 Triliun",0,0,0,0,0,0,1,0
"Tabikpun, Anyeong Hasimnika bro'n sista.\n\nMengingat akhir-akhir ini makin marak terjadi tindakan kriminal, bekali diri kalian dengan kemampuan bela diri.\n\nBergabunglah bersama Unit Kegiatan Mahasiswa terbaru kami yaitu UKM Taekwondo Universitas Bandar Lampung Unit Saburai.\n\n#wartaubl #infoubl #kampusubl #ubl #ublhits #ublkece #universitasbandarlampung #Taekwondo #TaekwondoIndonesia #TaekwondoLampung #TaekwondoUBL #UKMTaekwondo",1,0,0,0,0,0,0,0
Pasti banyak diantara kita yang mengalami PENINGKATAN intensitas ibadah di bulan Ramadhan ini. \nSemoga hal ini terus berlanjut di bulan-bulan selanjutnya walaupun Ramadhan telah meninggalkan kita.,0,0,0,0,0,0,0,1
Aamiin,0,0,0,0,0,0,0,1
Amiin kang romi.,0,0,0,0,0,0,0,1
Terharu semoga kita semua diBerkahin yg Maha kuasa ya,0,0,0,0,0,0,0,1
aminn,0,0,0,0,0,0,0,1
Mantap gus romi lanjutkan agar bisa pengganti presiden .. sgt mndukung jd pemimpin yg agama kuat dan kepribadian yg bisa di hargai masyarakat...dan berwibawa,0,0,0,0,0,0,0,1
Baru sekarang saya lihat ketua Umum partai jadi juri pencarian bakat.. suka dg kecerdasan dan daya pikir Gus Romy..,1,0,0,0,0,0,0,0
Sebelahnya gus romy tu ganti aja\nTu yg ikutan demo 212 FPI\nGk bnget deh,0,0,0,0,1,0,0,0
assalualaikum gus ROMI mudah2an senantiasa bisa membawa andil bangsa ini ke arah yg lbh baek....... \ngus aku liat d media sosial bnyk berita tentang anggota dewan yg mangkir gk datang sidang...... \ngus tolong kebetulan hanya gus romi yg selalu nongol d fb aku..... \ntolong gus buat langkah tegas untuk kader yg mangkir gus..... \nterutama dari partai gus romi....... \natas nama suara rakyat buat reformasi anggota DPR agar bener kerja untuk rakyat mengabdi untuk bangsa bkn kayak sekarang ini gus...... tolong gus romi n partai anda jadi pelopor untuk mereformasi anggota dewan gus makasih wassalammualaikum,0,0,0,0,0,1,0,0
Mantap calon wakilnya pak jokowi 2019,1,0,0,0,0,0,0,0
Muda pintar ..moga jadi pemimpin di masa datang,0,0,0,0,0,0,0,1
"mantaPPP jiwa Ketum, sangat suPPPer dengan nilai semPPPurna 10.",1,0,0,0,0,0,0,0
Inilahh calon pengganti jokowi,1,0,0,0,0,0,0,0
Markotop.  Pemimpin yg diidamkan,0,0,0,0,0,0,0,1
cakePPP..,1,0,0,0,0,0,0,0
Mantappp,1,0,0,0,0,0,0,0
Gus m. romahurmuziy. Memang khas dengan senyum manisx.,1,0,0,0,0,0,0,0
Alhamdulillah...\nInShaAllah Untuk 1nd0nesia\nAaamiiin,0,0,0,0,0,0,0,1
mantaPPP.. Ketua PPP CakePPP,1,0,0,0,0,0,0,0
Selamat Hari Kebangkitan Nasional.,0,0,0,0,0,0,0,1
Orang muda yg berwawasan kebangsaannn...lanjutkan generasi penerus menjadi pemimpin bangsa ini..,0,0,0,0,0,0,0,1
"Teruskan perjuangan demi bangsa indonesia,,,",1,0,0,0,0,0,0,0
Saya udh nonton versi Ust. ABDUL SOMAD... dan versi gus rommy baik jg...jd intinya yg menganggap kemaren sbg amaliyah istijhad  pada Negara yang aman sprt indonesià maka ia teroris..,0,0,0,0,1,0,0,0
"Mantap bung Rommy, teruslah berdakwah di jalan Allah SWT,  berdakwalah  dgn MEMANUSIAKAN MANUSIA. \nAdemkan hati umat.",0,0,0,0,0,0,0,1
"Nampaknya inilah tujuan utama terorisme, menjauhkan umat dari ajaran Islam, awalnya dari politik anti agama, pakaian syar'i, jenggot, cadar, tema2 kajian, daftar ustadz yg direkomendasi, hingga Al-Quran. Tidak ada kata selain \LAWAN ISLAMOPHOBIA!\",0,0,0,0,0,1,0,0
"Padahal amerika, syiah dan zionis tiap hari membom umat islam d palestina dan suriah tp tak d anggap telolis padahal mereka teroris sebenarnya. Semoga teroris indonesia segera tiada dan otak pelakunya tertangkap",0,0,0,0,0,1,0,0
"Apapun yg di lakukan dengan membinasakan diri sendiri itu tetap haram,(bunuh diri) lihat tentara jepang di medan perang dia menabrakan pesawat ke kapal perang amerika saat perang dunia kedua di pearl harbour yg membuat america marah menjatuh bom atom hiroshima nagasaki,jadi perang juga tdk boleh bunuh diri walaupun agama islam,jadi aswaja menolak berperang membinasakan diri silakan kalau firqoh yg lain gus romy.",1,0,0,0,0,0,0,0
"Gus, saya nitip Indonesia sama NU , nanti kalau panjenengan mimpin negeri ini- Amin -jangan sampai ada lagi rakyat yang ditindas dan terdzolimi lagi, jangan sampiai rakyat kecil ditindas dan diambil hak-haknya, ambil lagi aset negeri yg kaya raya ini dari asing Gus,jangan sampai negeri kita ini dikuasai oleh asing ,dari segi manapun, lanjutkan perjuangan Gus Dur gus, bela wong cilik, membela orang yg terdzolimi, kami para santri khususnya saya Insyaallah sangat mendukung panjenengan untuk duduk di kursi RI 1 , karena kita sama sama santri , santri manut yai, hanya Gus Dur dan Bung Karno yg menurut saya yg benar2 menjadi \presiden\ bagi seluruh rakyat ini.\nlanjutkan Gus........!!!",0,0,0,0,0,0,0,1
"Apapun ceritanya Tuhan menciptakan manusia yg damai lahir dari rahim, untuk hidup tumbuh,berkembang dan sampai akhir hayat dan wafat dengan damai oleh waktu, salam damai.",1,0,0,0,0,0,0,0
"Gus Romy maaf, sy kok masih gagal paham dgn bom bunuh diri yg dilakukan Hamasy itu isytihad, krn dilakukan di negara daarul harby, sebab jika pengambilan dalilnya dari kejadian perang Uhud nabi dn para shohabat terkepung, kemudian ada shohabat yg masuk ke pasukan musuh dn mati di dalamnya, bagi sy kok tdk bisa disamakan dgn bom bunuh diri, sebab gugurnya shohabat itu krna senjata musuh, tp gugurnya pejuang hamas itu dari senjatanya sendiri yg di bawa sendiri dan sdh berniat utk mati dgn senjata itu.... \nMaaf mungkin sy salah pemahaman, tolong diberi penjelasan lagi...",0,0,0,1,0,0,0,0
Ngomong PBNU mau kerja sama dalam menangani teroris dengan Amerika.. ntar dapat kucuran dan 2 T..?! Bener ngak nich?!!\n\nKlau bener masak sich kita kerjasama ama negara yang juga ambil peran membantai palestine?!! \nLagian kalau benar  juga hal kayak gini ranahnya polisi dan negara,0,0,0,0,0,1,0,0
Mantap gus.. diksi dan tone pidato adem sekali. Pertahankan terus attitude politik seperti ini. Jika wapres jokowi mengerucut mungkin salah satunya anda. Tetep stylish ya gus potongan rambut harus lebih zaman now sama pilih warna baju atau kemeja atau kaos atau jacket lebih fresh lagi ya gus.,1,0,0,0,0,0,0,0
Gue bingung yg selalu dikambing hitamkan khawariz tapi mereka tidak bisa buktikan hanya beropini saja di tv ntar kalau khawariz tersinggung loe mau tangkis ? Apakah orang berjuang mempertahankan negara khawariz juga apakah orang berjuang menuntut kemerdekaan khawariz juga...lama lama loe bilang pejuang pejuang indonesia khawariz..,0,0,0,0,1,0,0,0
Istisyhad (di saksikan)\nkarena di siarkan stasiun tv beberapa hari..bahkan beritanya menutupi isu2 yang hangat sehingga terlupakan. Seselai,1,0,0,0,0,0,0,0
"Penjelasannya Bagus,tapi tugas Gur Romi belum jalan tuh.untuk menghancurkan doktrin mereka tentang bunuh diri spt yang mereka dapati dri ulama2 radikal..",0,0,0,1,0,0,0,0
Terimakasih pak atas pencerahannya...adem Indonesia ini kalo semua pemimpin dan elit politik betkata syiar agama dgn baik dan cinta damai dalam perbedaan...,1,0,0,0,0,0,0,0
"Tdk ada TERORIS DI NEGRI INI YANG ADA SEPARATIS ATAU PEMECAH BELAH ANYARA UMMAT.\nAndaikan TERORIS itu benar benar ada dan TERORIS cinta agamanya mungkin kalian yg suka meyudutkan ulama,menghina Nabi dan menistakan AL QURAN sudah jadi bangke kena BOM semua tp nyatanya yg di BOM hanya halaman Gereja dan pos pos polisi kan aneh bin ajain",0,0,0,0,0,1,0,0
"Yg merusak,yg membunuh,yg jahat itulah kuasa iblis utk mnghancurkan n menghalangi hubungan manusia dg Tuhan...ini kunci dasar,slnjutnya mari kita bljr spy lbh mngrti cara menghadapi kuasa setan..setan adlh musuh manusia.",0,1,0,0,0,0,0,0
"Jadi ingat waktu bung Romy dahwah di masjid agung keb baru bersama prof.Yusril ihsya mahendra dan ustadz Alfian tanjung , kpn bersama mereka lagi ?",0,0,0,0,0,0,0,1
Apakah anda termasuk ulama yg terdaftar di kemenag gus....\nBiarllah kami bersama ulama yg tidak terdaftar alias ilegal....,0,0,0,0,0,1,0,0
Klu ini nih yg beneran mau bunuh diri dgn P3nya.. moga 2019 pemilu terakhir partai semangka.. amiinnn...,0,0,0,0,0,0,0,1
saya non muslim\ntp saya sangat senang mendengar dakwah yg penyampaianya lembut seperti ini.\n menyentuh hati.\n\ntidak teriak yeriak seperti yg di lakukan habib bahar cak nur.dan habib rizik.,0,0,0,0,0,0,0,1
Pinter ceramah doank giliran relita ny ujung ujung ny dukung orang kristen,0,0,0,0,0,1,0,0
"Maaf.... Sebagus apapun penyampaian anda' Saya sudah tdk fanatik Lagi dengan partai anda ' . Jadilah pembela umat islam sejati' , Walaupun dari kalanganmu sendiri yg menyakiti umat islam.",0,0,0,0,0,1,0,0
Apa beda nya terolis yg bunuh diri dng terolis yg mengunakan pesawat jet tempur yg membom bardir rakyat yg tdk berdosa seperti israel ...america membom bardir ...palestina .iraq ..tetapi klo yg membom pakai jet tempur di benarkan ..yaaa,0,0,0,0,0,1,0,0
"Sangat Mutobiq Lifatwal ulama Ini Sesuai dengan Isi Fatwa semua ulama sedunia, Makanya Maaf Saat UAS Menjawab Ada Harokah istishadiyyah langsung Hati saya kaget masyaallah itu hanya pendapat Saat Perang Oleh Pribadi ulama Bukan Fatwa Sebab semua ulama Mengharamkan Intihar Mestinya Mau Menyampaikan sesuatu Hukum atau Sejarah Di lihat fatwa ulama dulu, Saya Setuju Pendapat Antum Gus Romi Semoga antum di beri kesehatan selalu amiin",0,0,0,0,0,0,0,1
"MENJADIKAN RAMADHAN TERBAIK DALAM HIDUP\n\nMari kita sama-sama memperbaiki diri di bulan yang suci ini, mari gunakan momentum bulan Ramadhan ini untuk meningkatkan ibadah kita setelah 11 bulan kita sibuk dengan urusan dunia, mari kita tundukkan hati dan kepala kita di bulan ini hanya untuk khusu' beribadah kepada Allah SWT.\n\nSelanjutnya mari kita sama-sama jaga kerukunan dan persaudaraan kita, karena sesungguhnya kita bersaudara. Baik sebagai sesama umat Islam, sebagai sesama bangsa Indonesia dan sebagai sesama umat manusia. \n\n\Mari jadikan Ramadhan ini sebagai Ramadhan yang Terbaik dalam hidup kita.\",0,0,0,0,0,0,0,1
"Semoga pak Romahur menjadi pemimpin indonesia di masa yang akan datang di tahun 2099, karena sosok pak romahur sangat berkarisma dan wajahnya memancarkan cahaya di kala listrik padam,  pak romahur juga sosok yang berdikari \berdiri dibawah kaki pak jokowi\, karena pak jokowi sangat cocok didampingi oleh pak romahur ibaratnya cocok bagai gula dan semut, bagai rokok dan asbak, bagai luwak dan kopi",1,0,0,0,0,0,0,0
Orang yg telah menjual aqidah juga partainya....demi hawa nafsunya....,0,0,0,1,0,0,0,0
Ppp partai penghianat bin rakus.Umat islam wajib buang ppp ke tong sampah,0,0,0,0,0,1,0,0
PPP di bawah kepemimpinan anda lagi di jalur yg benar ikut p jokowi nanti juga masyarakat yg menilai mana partai yg pro rakyat atau bukan karena saat ini pak jokowi presiden terbaik dan pas partai anda bersama ikut membangun Indonesia smoga partai anda akan jadi besar ikut lah kehendak rakyat amin terimakasih pak rommy,0,0,0,0,0,0,0,1
Ingat ceramah dia bilang apapun agamany asal  baik bakal dpt tempat di sisi allah. Bego banget ustad dadakan sih,0,0,0,0,0,1,0,0
"Semoga ppp,pkb,pks,pan dan pbb bisa bersatu kami rindu persatuanmu biar umat ini kuat kita mestinya no satu bukan pengikut tapi yg diikuti partai nasional, kita harus pegang ada dua sodara dalam berbangsa ini sodara seiman dan sodara sebangsa, walaupun beda suku dan agama selama cinta tanah air indonesia. Salam rindu persatuanmu.",0,0,0,0,0,0,0,1
"tausiahnya mantap Gus .Alhamdulillah kami  diakar rumput  rukun  rukun saja tidak ingin berpecah  wa''tasimu bihablillahi jamiian walatafarroqu , Tapi kami banyak dikecewakan sejak kepengurusan pusat terpecah ,ditambah dengan manuper politik tentang kepemimpinan diberbagai lini yang kurang memperhatikan suara umat ,yang masih hangat  Menag sebagai kader partai kita bermanuper  dengan mengkotak kotak  para dai kita  yang mengganggu kehusuan beribadah bulan Ramadhan ini , Walau terasa pahit dan sakit  kami  yang  loyal sejak partai ini berdiri  yang merasakan pahit getirnya bersama PPP  terpaksa pada pemilu yang akan datang akan pindah shaf  yang kami anggap lebih memperhatikan umat .",0,0,0,1,0,0,0,0
Orang muka badak mah gk malu tampil di mana mana sekalipun di comberan ....,0,0,0,0,0,1,0,0
saya kecewa ama ppp.engga kaya dullu bella islam.yg di utamakan kekuasaan.,0,0,0,1,0,0,0,0
"tumben, jelang pilpres ceramah agama\ncari simpatik ya,..\nPPP dah ga laku mas,..",0,0,0,0,0,1,0,0
"Hancur sudah di tangan mu,,,,bagaimana dulu orang membuat partai islam ini jadi perahu ummat islam,kini nahodanya tidak paham arah yg di tujunya",0,0,0,1,0,0,0,0
Janganlah kalian mengatakan sesuatu yg tidak kalian kerjaan. Qs. Ash-shaff 2-3\n#AncamanAllah\n #MasyarakatSdhPintarMenilai,1,0,0,0,0,0,0,0
Pintar berkata itu biasa tapi kalau mengerti bahasa kata baru luar biasa gus,1,0,0,0,0,0,0,0
"Pencitraan atau gimana nih? Semoga rakyat jadi pintar, jadi tahu mana yg betul betul menegakkan dan membela Islam. Semoga yg benar menang, dan semoga yg pura2 atau bohong2an jadi kalah.",0,0,0,0,0,1,0,0
mudah mudahan ppp yg salah satu partai islam mewakili aspirasi orang islam bukan malah  membela orang non muslim walau pun politik itu cair,0,0,0,0,0,0,1,0
"Ulama itu lurus mengikuti, Alquran dan sunah. Kl yg diikuti selain itu pye jal?",1,0,0,0,0,0,0,0
Penghianat suara umat...nyesel ane milih ppp kmrin..sueekk,0,0,0,0,0,1,0,0
"Partai kerdil ngak punya prinsip, ngak pernah bermimpi jadi nomor satu selalu ngekor Bae.",0,0,0,0,1,0,0,0
"Semangka: luarnya hijau, dlmnya merah. Sok muslim, tapi hati abangan.",0,0,0,0,1,0,0,0
Mengerikan sekali membaca  komen2 di sini penuh cacian dan laknat...sabar Gus Romy yang mencaci blm tentu lebih baik dari yang dicaci.,0,0,0,0,1,0,0,0
Stop kekerasan,1,0,0,0,0,0,0,0
Arogansi aparat hukum harus dihentikan..... !!!,0,0,0,0,0,1,0,0
Usut tuntas yg benar.\nJangan cuma omongan.,0,0,0,0,1,0,0,0
Kapitalis sdh smkin mraja lela d tanah sumba yg sdh ingin mengambil ahli bagian stiap pesisir pantai \n Dimna yg katanya aparat mngayumi masyarakat dngan baik ini malah meregang nyawa msyaraktnya sendri,0,0,0,0,0,1,0,0
Perlu direalisasi....kasihan saudara2 kita,0,0,0,1,0,0,0,0
Harus di usut tuntas.,0,0,0,0,0,1,0,0
bisa kitimkn data kasus tersebut. ksihan warga yg mnderita kasiant.,0,0,0,1,0,0,0,0
"Natal yang penuh limpahan berkah dan cinta selayaknya memberikan inspirasi nyata bagi perbaikan keadaan lingkungan, kondisi rakyat... Tiada pengorbanan yang sia-sia, Tiada perjuangan mewujudkan tatanan sosial ekonomi budaya dan lingkungan yang lebih baik yang sia - sia\n\nEksekutif Daerah WALHI KALIMANTAN TENGAH mengucapkan Selamat Hari Natal 2017\\n\n\Bangkitkan, Organisasikan dan Mobilisasikan masyarakat untuk Kehidupan dan Lingkungan yang lebih baik\",0,0,0,0,0,0,0,1
Wah. Asik. Jg. Nmbh. Temn. D watcap.  Lm knl. All,0,0,0,0,0,0,0,1
Ya. Betul. Ap yg d katakan. Mas. Nana.  Sidiarna.  Bru. Saja. Ak. Nyoba. G bisa,1,0,0,0,0,0,0,0
"invite aq ya, 087832151843 & masukin aq ke grup yg rame donk, sepi nih whatsapp aq :'(",0,0,0,1,0,0,0,0
"ahhh,,, banyak yg salah gunakan whatsapp.. Akibatx buat hubungan org hancur gara2 chat yg ga bener.. :(",0,0,0,1,0,0,0,0
Alhamdullh. Udh bisa. D donwloud.   Mksh. Banyak. Watcsap.   Indo.   Salm kenal.  ±966533577369.    Add. My,0,0,0,0,0,0,0,1
[Update] Versi Windows Phone baru (2.10.506.0) tersedia di situs kami! Unduh sekarang:,1,0,0,0,0,0,0,0
Jangan add ya...hehehe,0,0,0,0,0,0,1,0
MNC Life memberikan manfaat santunan duka meninggal dunia akibat kecelakaan kepada nasabah. Terima kasih atas kepercayaan Anda kepada kami.,1,0,0,0,0,0,0,0
"Setuju kan, kalau asuransi itu bukan tentang hari ini, asuransi adalah tentang bagaimana kamu peduli tentang masa depanmu, dan orang terkasih.\n#MNCLifeQuotes",1,0,0,0,0,0,0,0
stop untuk umat islam indonesia jngan memakan/menggunakan produk amerika karna kalo kita gunakan sama saja antum memakan/membunuh orang\ palestina,0,0,0,0,1,0,0,0
Untuk umat islam stop membeli produk yahudi uang kalian akan di pakai untuk membesmi saudara kita di palestina,0,0,0,0,0,1,0,0
Beli di mcd sama saja kita mendanai kajahatan yahudi israel,0,0,0,1,0,0,0,0
Ok,1,0,0,0,0,0,0,0
"apple pie nya gak enak , skrg ada lagi nambah pisang rasanya kaya apa",0,0,0,1,0,0,0,0
Hrvga brpa,0,0,0,0,0,0,1,0
Ga enak,0,0,0,1,0,0,0,0
Mc Donalds Larangan Indah mhn konfirmasinya kami buyer setia lho masa pesen ayam mc donalds 2box krg 1box dr sblm buka sdh menelpon CS tdk jf dfollow up pdh itu utk berbuka..bgmn ni pelayanannya,0,0,0,1,0,0,0,0
"Yang nanya mulai kapan, tolong liat videonya sampai selesai..",1,0,0,0,0,0,0,0
Kok Transformers jadi cebol.....,0,0,0,1,0,0,0,0
Batam udah ad lom ya..,0,0,0,0,0,0,1,0
Kemarin ke mcd jombor....kosong dan mainan diganti mcflury,0,0,0,1,0,0,0,0
BARU! Paduan sempurna segarnya apel dan manisnya pisang dibalut dalam hangatnya Apple Banana Pie McD. Sekarang hadir di McD. Cobain sekarang! #AppleBananaPieMcD,0,0,0,0,0,0,0,1
"Buat kamu pemegang kartu Flazz McD, dapatkan Nasi Uduk Komplit ala carte GRATIS setiap pembelian Paket Nasi Uduk Komplit. Tag teman yang mau kamu traktir buka puasa besok ya!",0,0,1,0,0,0,0,0
Ahhhhhh. Kenapa nasi uduk sih Min. Kan nasi uduk udah pernah 2 bulan kemarin. Kenapa nggak peri peri n sicuan. Biasanya kan yg model baru.ah ga seru nih. Wkakakaka.,0,0,0,1,0,0,0,0
Bukannya setiap tgl 27 ya Promo nya,0,0,0,1,0,0,0,0
nett nya jd brp?,0,0,0,0,0,0,1,0
"#ecodefender\n\n@Regranned from @kamarkayu -  Dengan segala kekurangan, kami memohon maaf kepada teman-teman semua. Tidak ada maksud kami untuk pamer ataupun mencari pujian atas apa yang kami kerjakan. Ini murni sebagai pertanggungjawaban atas amanah teman-teman semua, bahwa program donasi yang sudah kita galang selama 2 tahun terakhir memang benar-benar kami sampaikan ke WALHI (Wahana Lingkungan Hidup Indonesia) Yogyakarta. Karena kami bukan aktivis, tapi kami peduli dan ingin mengajak teman-teman semua untuk ikut berpartisipasi menjaga lingkungan sebagai titipan Tuhan untuk generasi berikutnya. Terimakasih banyak atas support teman-teman sampai saat ini. Program donasi ini adalah program bersama untuk kepentingan bersama. Lestarinya alam, tanggung jawab kita. .\n.\n.\n.\n.\n.\n#jatibelanda #jatilondo #kayujatibelanda #kerajinankayu #kerajinanjatibelanda #wood #woodworking #woodworker #woodcraft #craft #handcraft #suvenir #souvenir #wedding #weddingdecoration #decor #decoration #boxpackaging #box #packaging #boxkayu #furnitur #suvenirnikahan #kado #gift #kadounik #donasi #walhi #yogyakarta",0,0,0,1,0,0,0,0
Tolong Kami yang tinggal di dekat PLTU Cilacap,0,0,0,1,0,0,0,0
setiap jajan k kfc wtc paket winger gak pernah ada. kok bisa gtu yaa? \ngak lengkap pilihan menunya.,0,0,0,0,0,0,1,0
"PENDAFTARAN BAZAR TERBATAS .... !!!\n\nSANTUNAN DAN SAFARI RAMADHAN SEBAGAI AJANG NGABUBURIT.\n\nBAGI PEDAGANG LAPAK MAKANAN DAN MINUMAN ATAU PEDAGANG PAKAIAN DLL, SEGERA DAFTARKAN DIRI ANDA. FASILITAS YANG DISEDIAKAN TERTERA DIDALAM BROSUR. \nDAN BAGI PESERTA LOMBA FASHION SHOW MUSLIMAH CILIK DAN PESERTA FASHION SHOW MUSLIMAH UMUM, SEGERA DAFTARKAN JUGA DIRI ANDA, DIKARENAKAN PESERTA TERBATAS !!!!!\n\nUNTUK INFO PENDAFTARAN PESERTA STAND KULINER, STAND BARANG DAN PESERTA LOMBA FASHION SHOW MUSLIMAH.\n\nHUB : 0822 9229 7839 / an. IMAM AL GAZHALI....",0,0,0,0,0,0,0,1
Ayo Buruan Pendaftran TERBATAS !!!!\n\nAcara Santunan dan Safari Ramadhan Sebagai Ajang Ngabuburit.\n\nAcara : Bazar Barang dan Bazar Kuliner\nTempat : Taman Wisata Kuliner Antam Pomalaa\n\nPendaftran Perlombaan\n\nFashion Show Muslimah Cilik Rp. 50.000\nFashion Show Muslimah Umum Rp. 75.000\n\nHub. 0822 9229 7839 / an. Imam Al Gazhali,0,0,0,0,0,0,0,1
"Gratis asuransi perlindungan kecelakaan, Privilage Care dari MNC Play didukung oleh MNC Life untuk para pelanggannya",0,0,0,0,0,0,0,1
Bukan seberapa banyak orang menghasilkan uang. Melainkan seberapa banyak uang itu disimpan dan diinvestasikan untuk masa depan Anda.\n#MNCLifeQuotes,1,0,0,0,0,0,0,0
"Hati-hati, dengan penipuan yang mengatasnamakan MNC Group ya, Sobat MNC Life",0,1,0,0,0,0,0,0
